OBJEKTART,slug,feature_ty,area
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"14006"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"14318"
Schul- und Hochschulareal,zurichsee_kusnachterhorn_thirkell-whitej,l,"5902"
Schul- und Hochschulareal,kusnachter-dorfbach-tobelweg-1-4,r,"5902"
Schul- und Hochschulareal,kusnachter-dorfbach-tobelweg-1-4,r,"7678"
Schul- und Hochschulareal,zurichsee_kusnachterhorn_thirkell-whitej,l,"6892"
Schul- und Hochschulareal,kusnachter-dorfbach-tobelweg-1-4,r,"6892"
Schul- und Hochschulareal,limmat_unterengstringen_oggierbuhrer,r,"8143"
Schul- und Hochschulareal,limmat_zuerich_wagnerc,r,"9215"
Schul- und Hochschulareal,limmat_dietikon_keiserp,r,"12578"
Schul- und Hochschulareal,limmat_unterengstringen_oggierbuhrer,r,"3664"
Schul- und Hochschulareal,limmat_unterengstringen_oggierbuhrer,r,"11718"
Schul- und Hochschulareal,limmat_dietikon_keiserp,r,"4287"
Schul- und Hochschulareal,limmat_zuerich_suterdglauserp,r,"3903"
Schul- und Hochschulareal,glatt_oerlikon_covosn,r,"26811"
Schul- und Hochschulareal,chriesbach_duebendorf_schneidera,r,"10582"
Schul- und Hochschulareal,limmat_dietikon_keiserp,r,"24459"
Schul- und Hochschulareal,sihl_leimbach_kruegerm,r,"6276"
Schul- und Hochschulareal,sihl_adliswil_oggi_fort,r,"6276"
Schul- und Hochschulareal,sihl_adliswil_oggi_fort,r,"14439"
Schul- und Hochschulareal,sihl_adliswil_oggi_fort,r,"7849"
Schul- und Hochschulareal,sihl_adliswil_oggi_fort,r,"9809"
Schul- und Hochschulareal,sihl_adliswil_oggi_fort,r,"2588"
Schul- und Hochschulareal,sihl_adliswil_oggi_fort,r,"16377"
Schul- und Hochschulareal,schmerikon-bahnhof-strand,l,"11769"
Schul- und Hochschulareal,aabach,l,"11769"
Schul- und Hochschulareal,thun-strandbad,l,"3868"
Schul- und Hochschulareal,thun-strandbad,l,"21349"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"3995"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"21334"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"5857"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"3407"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"11026"
Schul- und Hochschulareal,thun-strandbad,l,"6283"
Schul- und Hochschulareal,camping-gwatt-strand,l,"1576"
Schul- und Hochschulareal,thun-strandbad,l,"30894"
Schul- und Hochschulareal,camping-gwatt-strand,l,"20095"
Schul- und Hochschulareal,camping-gwatt-strand,l,"8262"
Schul- und Hochschulareal,thun-strandbad,l,"7146"
Schul- und Hochschulareal,delta-park,l,"17853"
Schul- und Hochschulareal,camping-gwatt-strand,l,"17853"
Schul- und Hochschulareal,augustmutzenbergstrandweg,l,"15527"
Schul- und Hochschulareal,augustmutzenbergstrandweg,l,"9450"
Schul- und Hochschulareal,zulg_steffisburg_schmassmanne,r,"4760"
Schul- und Hochschulareal,aare_kehrsatz_stolten,r,"16201"
Schul- und Hochschulareal,aare_kehrsatz_stolten,r,"11527"
Schul- und Hochschulareal,aare_kehrsatz_stolten,r,"6324"
Schul- und Hochschulareal,aare_bern_caveltin,r,"6324"
Schul- und Hochschulareal,aare_bern_caveltin,r,"4571"
Schul- und Hochschulareal,evole-plage,l,"3626"
Schul- und Hochschulareal,plage-de-serriere,l,"3626"
Schul- und Hochschulareal,nouvelle-plage,l,"1933"
Schul- und Hochschulareal,zugerseecholler_cham_blarerm,l,"14716"
Schul- und Hochschulareal,lorze_baar_blarere,r,"6276"
Schul- und Hochschulareal,lorze_baar_blarere,r,"15931"
Schul- und Hochschulareal,lorze_baar_blarere,r,"6236"
Schul- und Hochschulareal,zugerseecholler_cham_blarerm,l,"15435"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"568"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"7210"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"3968"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"2697"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"576"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"545"
Schul- und Hochschulareal,rhein_eglisau_gomringerp,r,"17899"
Schul- und Hochschulareal,aare_bern_gerberm,r,"9333"
Schul- und Hochschulareal,aare_bern_gerberm,r,"16513"
Schul- und Hochschulareal,aare_bern_gerberm,r,"15828"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"17913"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"17913"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"1201"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"1201"
Schul- und Hochschulareal,aare_bern_scheurerk,r,"3644"
Schul- und Hochschulareal,aarezufluss_bern_scheurerk,r,"3644"
Schul- und Hochschulareal,aare_koniz_hoppej,r,"9032"
Schul- und Hochschulareal,bern-tiergarten,r,"9032"
Schul- und Hochschulareal,aare_elfenau_cataldiv,r,"16"
Schul- und Hochschulareal,aare_koniz_hoppej,r,"3167"
Schul- und Hochschulareal,bern-tiergarten,r,"3167"
Schul- und Hochschulareal,aare_elfenau_cataldiv,r,"3167"
Schul- und Hochschulareal,aare_bern_caveltin,r,"3167"
Schul- und Hochschulareal,aare_koniz_hoppej,r,"1907"
Schul- und Hochschulareal,bern-tiergarten,r,"385"
Schul- und Hochschulareal,evole-plage,l,"5090"
Schul- und Hochschulareal,aare_koniz_hoppej,r,"8733"
Schul- und Hochschulareal,bern-tiergarten,r,"8733"
Schul- und Hochschulareal,aare_elfenau_cataldiv,r,"8733"
Schul- und Hochschulareal,thur_schwarzenbach_meiliw,r,"15021"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"1126"
Schul- und Hochschulareal,zurcher-strand,l,"482"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"482"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"263"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"983"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1207"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"108625"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"66103"
Schul- und Hochschulareal,vidy-ruines,l,"4844"
Schul- und Hochschulareal,vidy,l,"4844"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"2239"
Schul- und Hochschulareal,vidy-ruines,l,"9534"
Schul- und Hochschulareal,vidy,l,"9534"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"9534"
Schul- und Hochschulareal,vidy-ruines,l,"21422"
Schul- und Hochschulareal,vidy,l,"21422"
Schul- und Hochschulareal,vidy-ruines,l,"1478"
Schul- und Hochschulareal,vidy,l,"1478"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"1264"
Schul- und Hochschulareal,tiger-duck-beach,l,"4357"
Schul- und Hochschulareal,parc-des-pierrettes,l,"2993"
Schul- und Hochschulareal,vidy-ruines,l,"4357"
Schul- und Hochschulareal,plage-de-dorigny,l,"4357"
Schul- und Hochschulareal,vidy,l,"4357"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"4357"
Schul- und Hochschulareal,pont-sous-terre,r,"2160"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"56247"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"56247"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"2432"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"2432"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"17808"
Schul- und Hochschulareal,zurcher-strand,l,"17808"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"17808"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"49379"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"141"
Schul- und Hochschulareal,zurcher-strand,l,"141"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"141"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1159"
Schul- und Hochschulareal,zurcher-strand,l,"1159"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1159"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1861"
Schul- und Hochschulareal,zurcher-strand,l,"1861"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1861"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1294"
Schul- und Hochschulareal,zurcher-strand,l,"1294"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1294"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"231"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"231"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"286"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"286"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"115"
Schul- und Hochschulareal,zurcher-strand,l,"115"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"115"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"246"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"245"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"162"
Schul- und Hochschulareal,zurcher-strand,l,"162"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"162"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"537"
Schul- und Hochschulareal,zurcher-strand,l,"535"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"355"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"358"
Schul- und Hochschulareal,zurcher-strand,l,"60"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"21"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1186"
Schul- und Hochschulareal,zurcher-strand,l,"1186"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"1186"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1186"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"663"
Schul- und Hochschulareal,zurcher-strand,l,"663"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"663"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"663"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"481"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"481"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"52"
Schul- und Hochschulareal,zurcher-strand,l,"445"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"445"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"445"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"5383"
Schul- und Hochschulareal,zurcher-strand,l,"6537"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"6537"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"6537"
Schul- und Hochschulareal,zurcher-strand,l,"697"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"1030"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"1030"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"193"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"193"
Schul- und Hochschulareal,zurcher-strand,l,"2071"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"2071"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"5111"
Schul- und Hochschulareal,zurcher-strand,l,"5111"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"5111"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1025"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"1025"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"524"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"498"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"399"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"162"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"645"
Schul- und Hochschulareal,zurcher-strand,l,"645"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"82"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"645"
Schul- und Hochschulareal,zurcher-strand,l,"484"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"484"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"484"
Schul- und Hochschulareal,sihl_zuerich_scherfs,r,"484"
Schul- und Hochschulareal,glatt_oerlikon_covosn,r,"1916"
Schul- und Hochschulareal,sihl_zuerich_eggerskoehlingera,r,"1288"
Schul- und Hochschulareal,zurcher-strand,l,"846"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"846"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"846"
Schul- und Hochschulareal,zuerichsee_zurich_kullg,l,"7723"
Schul- und Hochschulareal,zurichsee-feldeggstr-banningersand,l,"7723"
Schul- und Hochschulareal,villa-barton,l,"14706"
Schul- und Hochschulareal,pont-sous-terre,r,"14443"
Schul- und Hochschulareal,jardin-botanique,l,"10319"
Schul- und Hochschulareal,jardin-botanique,l,"455"
Schul- und Hochschulareal,sitter_stgallen_steinbrunnerf,r,"1215"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"27957"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"18652"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"5689"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"30588"
Schul- und Hochschulareal,reuss_stkarli_linigersimhofy,r,"4756"
Schul- und Hochschulareal,verbier,p,"2849"
Schul- und Hochschulareal,sitter_stgallen_jennya,r,"5298"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"482"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"4064"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"18511"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"2267"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"4956"
Schul- und Hochschulareal,les-vieux-ronquoz,r,"7417"
Schul- und Hochschulareal,leuk-mattenstrasse,r,"5612"
Schul- und Hochschulareal,leuk-mattenstrasse,r,"1388"
Schul- und Hochschulareal,leuk-mattenstrasse,r,"13912"
Schul- und Hochschulareal,sorne_birse_wwfjura,r,"4576"
Schul- und Hochschulareal,sorne_birse_wwfjura,r,"3365"
Schul- und Hochschulareal,evole-plage,l,"3499"
Schul- und Hochschulareal,plage-de-serriere,l,"3499"
Schul- und Hochschulareal,evole-plage,l,"5546"
Schul- und Hochschulareal,plage-de-serriere,l,"5546"
Schul- und Hochschulareal,evole-plage,l,"1789"
Schul- und Hochschulareal,evole-plage,l,"6395"
Schul- und Hochschulareal,evole-plage,l,"2767"
Schul- und Hochschulareal,evole-plage,l,"964"
Schul- und Hochschulareal,plage-de-serriere,l,"11783"
Schul- und Hochschulareal,plage-de-serriere,l,"6237"
Schul- und Hochschulareal,lavey-les-bains-2,r,"13510"
Schul- und Hochschulareal,lavey-les-bains,r,"13510"
Schul- und Hochschulareal,grand-clos,l,"3953"
Schul- und Hochschulareal,versoix,l,"586"
Schul- und Hochschulareal,impromptu_cudrefin,l,"8343"
Schul- und Hochschulareal,neuenburgersee_cudrefin_mattera,l,"8343"
Schul- und Hochschulareal,la-morges,l,"1308"
Schul- und Hochschulareal,la-morges,l,"2276"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"3478"
Schul- und Hochschulareal,saint-sulpice,l,"3478"
Schul- und Hochschulareal,tiger-duck-beach,l,"2014"
Schul- und Hochschulareal,vidy-ruines,l,"2014"
Schul- und Hochschulareal,plage-de-dorigny,l,"2014"
Schul- und Hochschulareal,vidy,l,"2014"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"2014"
Schul- und Hochschulareal,parc-des-pierrettes,l,"6023"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"6023"
Schul- und Hochschulareal,tiger-duck-beach,l,"1410"
Schul- und Hochschulareal,parc-des-pierrettes,l,"1410"
Schul- und Hochschulareal,plage-de-st-sulpice,l,"1410"
Schul- und Hochschulareal,plage-de-dorigny,l,"1410"
Schul- und Hochschulareal,vidy-ruines,l,"1029"
Schul- und Hochschulareal,vidy,l,"1029"
Schul- und Hochschulareal,lacleman_vidy_santie,l,"917"
Schul- und Hochschulareal,quai-maria-belgia,l,"1342"
Schul- und Hochschulareal,arabie,l,"1342"
Schul- und Hochschulareal,veveyse,l,"1342"
Schul- und Hochschulareal,quai-maria-belgia,l,"1999"
Schul- und Hochschulareal,oyonne,l,"1999"
Schul- und Hochschulareal,arabie,l,"1999"
Schul- und Hochschulareal,veveyse,l,"1999"
Schul- und Hochschulareal,ognonnaz-1,r,"1999"
Schul- und Hochschulareal,quai-maria-belgia,l,"3308"
Schul- und Hochschulareal,oyonne,l,"3308"
Schul- und Hochschulareal,arabie,l,"3308"
Schul- und Hochschulareal,veveyse,l,"3308"
Schul- und Hochschulareal,ognonnaz-1,r,"3308"
Schul- und Hochschulareal,quai-maria-belgia,l,"863"
Schul- und Hochschulareal,oyonne,l,"863"
Schul- und Hochschulareal,arabie,l,"863"
Schul- und Hochschulareal,veveyse,l,"863"
Schul- und Hochschulareal,quai-maria-belgia,l,"570"
Schul- und Hochschulareal,oyonne,l,"570"
Schul- und Hochschulareal,arabie,l,"570"
Schul- und Hochschulareal,veveyse,l,"570"
Schul- und Hochschulareal,le-port,l,"570"
Schul- und Hochschulareal,ognonnaz-1,r,"570"
Schul- und Hochschulareal,quai-maria-belgia,l,"871"
Schul- und Hochschulareal,oyonne,l,"871"
Schul- und Hochschulareal,bain-des-dames,l,"871"
Schul- und Hochschulareal,arabie,l,"871"
Schul- und Hochschulareal,veveyse,l,"871"
Schul- und Hochschulareal,le-port,l,"871"
Schul- und Hochschulareal,ognonnaz-1,r,"871"
Schul- und Hochschulareal,quai-maria-belgia,l,"2458"
Schul- und Hochschulareal,anarchy-beach,l,"2458"
Schul- und Hochschulareal,oyonne,l,"2458"
Schul- und Hochschulareal,bain-des-dames,l,"2458"
Schul- und Hochschulareal,arabie,l,"2458"
Schul- und Hochschulareal,veveyse,l,"2458"
Schul- und Hochschulareal,le-port,l,"2458"
Schul- und Hochschulareal,ognonnaz-1,r,"2458"
Schul- und Hochschulareal,anarchy-beach,l,"2260"
Schul- und Hochschulareal,oyonne,l,"2260"
Schul- und Hochschulareal,bain-des-dames,l,"2260"
Schul- und Hochschulareal,le-port,l,"2260"
Schul- und Hochschulareal,ognonnaz-1,r,"2260"
Schul- und Hochschulareal,anarchy-beach,l,"3225"
Schul- und Hochschulareal,oyonne,l,"3225"
Schul- und Hochschulareal,bain-des-dames,l,"3225"
Schul- und Hochschulareal,le-port,l,"3225"
Schul- und Hochschulareal,ognonnaz-1,r,"3225"
Schul- und Hochschulareal,anarchy-beach,l,"892"
Schul- und Hochschulareal,oyonne,l,"892"
Schul- und Hochschulareal,bain-des-dames,l,"892"
Schul- und Hochschulareal,le-port,l,"892"
Schul- und Hochschulareal,ognonnaz-1,r,"892"
Schul- und Hochschulareal,maladaire,l,"350"
Schul- und Hochschulareal,anarchy-beach,l,"350"
Schul- und Hochschulareal,oyonne,l,"350"
Schul- und Hochschulareal,bain-des-dames,l,"350"
Schul- und Hochschulareal,le-port,l,"350"
Schul- und Hochschulareal,ognonnaz-1,r,"350"
Schul- und Hochschulareal,baye-de-montreux-g,l,"1120"
Schul- und Hochschulareal,baye-de-montreux-d,l,"1120"
Schul- und Hochschulareal,anarchy-beach,l,"1950"
Schul- und Hochschulareal,oyonne,l,"1950"
Schul- und Hochschulareal,bain-des-dames,l,"1950"
Schul- und Hochschulareal,le-port,l,"1950"
Schul- und Hochschulareal,ognonnaz-1,r,"1950"
Schul- und Hochschulareal,vorderrhein_disentis_schmidn,r,"7442"
Schul- und Hochschulareal,les-diablerets,p,"940"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"5000"
Schul- und Hochschulareal,la-petite-plage,l,"409"
Schul- und Hochschulareal,signalpain,l,"409"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"409"
Schul- und Hochschulareal,la-petite-plage,l,"1019"
Schul- und Hochschulareal,signalpain,l,"2703"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"2703"
Schul- und Hochschulareal,signalpain,l,"3583"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"3583"
Schul- und Hochschulareal,la-petite-plage,l,"1179"
Schul- und Hochschulareal,signalpain,l,"1179"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"1179"
Schul- und Hochschulareal,la-petite-plage,l,"6053"
Schul- und Hochschulareal,signalpain,l,"6053"
Schul- und Hochschulareal,la-thiele_le-mujon_confluence,r,"6053"
Schul- und Hochschulareal,pecos-plage,l,"2314"
Schul- und Hochschulareal,pecos-plage,l,"8060"
Schul- und Hochschulareal,pecos-plage,l,"11582"
Schul- und Hochschulareal,pecos-plage,l,"908"
Schul- und Hochschulareal,rhein_basel,r,"512"
Schul- und Hochschulareal,rhein_basel,r,"4104"
Schul- und Hochschulareal,rhein_basel,r,"1022"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"10982"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"10982"
Schul- und Hochschulareal,rhein_basel,r,"10982"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"420"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"420"
Schul- und Hochschulareal,birskopfli-rusco,r,"420"
Schul- und Hochschulareal,rhein_basel,r,"420"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"4582"
Schul- und Hochschulareal,birs_basel_laderachs,r,"4582"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"4582"
Schul- und Hochschulareal,birskopfli-rusco,r,"4582"
Schul- und Hochschulareal,birs_basel_grunern,r,"4582"
Schul- und Hochschulareal,rhein_basel,r,"4582"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"11810"
Schul- und Hochschulareal,birs_basel_laderachs,r,"11810"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"11810"
Schul- und Hochschulareal,birskopfli-rusco,r,"11810"
Schul- und Hochschulareal,birs_basel_grunern,r,"11810"
Schul- und Hochschulareal,rhein_basel,r,"11810"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"17399"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"21609"
Schul- und Hochschulareal,birskopfli-rusco,r,"21609"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"17912"
Schul- und Hochschulareal,rhein-beach-tinguely,r,"17912"
Schul- und Hochschulareal,birskopfli-rusco,r,"17912"
Schul- und Hochschulareal,rhein_basel,r,"17912"
Schul- und Hochschulareal,rhein_basel_hungerbuehlern,r,"10678"
